898289902247104530	2018-02-08T16:10:22	2018-02-08T16:10:24Z	1551721092	dinf-app	54.242.30.180	Syslog	Notice	app/api	Scaled to web@1:Standard-2X by user denisbittante@gmail.com 
898289918034460717	2018-02-08T16:10:28	2018-02-08T16:10:28Z	1551721092	dinf-app	54.204.202.98	Syslog	Notice	heroku/web.1	Starting process with command `java $JAVA_OPTS -jar target/rest-service-pdfbox.jar  $JAR_OPTS` 
898289928948031494	2018-02-08T16:10:30	2018-02-08T16:10:31Z	1551721092	dinf-app	54.87.33.155	Local7	Info	app/web.1	[heroku-exec] Starting 
898289929245827111	2018-02-08T16:10:30	2018-02-08T16:10:31Z	1551721092	dinf-app	54.87.33.155	Local7	Info	app/web.1	Setting JAVA_TOOL_OPTIONS defaults based on dyno size. Custom settings will override them. 
898289929245827119	2018-02-08T16:10:30	2018-02-08T16:10:31Z	1551721092	dinf-app	54.87.33.155	Local7	Info	app/web.1	Picked up JAVA_TOOL_OPTIONS: -Xmx686m -Dfile.encoding=UTF-8 -javaagent:/app/.heroku/bin/heroku-metrics-agent.jar  -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=1098 -Dcom.sun.management.jmxremote.rmi.port=1099 -Dcom.sun.management.jmxremote.ssl=false -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.local.only=true -Djava.rmi.server.hostname=172.17.239.202 -Djava.rmi.server.port=1099 
898289941040218125	2018-02-08T16:10:33	2018-02-08T16:10:33Z	1551721092	dinf-app	54.204.202.98	Local7	Info	app/web.1	  .   ____          _            __ _ _ 
898289941040218126	2018-02-08T16:10:33	2018-02-08T16:10:33Z	1551721092	dinf-app	54.204.202.98	Local7	Info	app/web.1	 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \ 
898289941040218127	2018-02-08T16:10:33	2018-02-08T16:10:33Z	1551721092	dinf-app	54.204.202.98	Local7	Info	app/web.1	( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \ 
898289941040218128	2018-02-08T16:10:33	2018-02-08T16:10:33Z	1551721092	dinf-app	54.204.202.98	Local7	Info	app/web.1	 \\/  ___)| |_)| | | | | || (_| |  ) ) ) ) 
898289941040218129	2018-02-08T16:10:33	2018-02-08T16:10:33Z	1551721092	dinf-app	54.204.202.98	Local7	Info	app/web.1	  '  |____| .__|_| |_|_| |_\__, | / / / / 
898289941040218130	2018-02-08T16:10:33	2018-02-08T16:10:33Z	1551721092	dinf-app	54.204.202.98	Local7	Info	app/web.1	 =========|_|==============|___/=/_/_/_/ 
898289941040218131	2018-02-08T16:10:33	2018-02-08T16:10:33Z	1551721092	dinf-app	54.204.202.98	Local7	Info	app/web.1	 :: Spring Boot ::        (v1.5.8.RELEASE) 
898289942457897017	2018-02-08T16:10:33	2018-02-08T16:10:34Z	1551721092	dinf-app	54.242.30.180	Local7	Info	app/web.1	2018-02-08 16:10:33.916  INFO 4 --- [           main] ch.ffhs.dinf.service.Application         : Starting Application v0.1.0 on 937f0c3d-c5f7-4d65-870d-0d0ce69d2ea9 with PID 4 (/app/target/rest-service-pdfbox.jar started by u34723 in /app) 
