898388815503298588	2018-02-08T22:43:26	2018-02-08T22:43:27Z	1551721092	dinf-app	54.87.17.247	Local7	Info	app/moniqueio	event=active_alarm_reissued report_name="dyno.load" alarm_key="Heartbeat check failed" details="The maximum report instance age is set to 1 minutes, 0 seconds and has been exceeded. The latest report instance was submitted on 2018-02-08T16:21:45 UTC." 
898391075956334611	2018-02-08T22:52:24	2018-02-08T22:52:26Z	1551721092	dinf-app	54.204.103.109	Syslog	Notice	app/api	Scaled to web@1:Standard-2X by user denisbittante@gmail.com 
898391088602157062	2018-02-08T22:52:28	2018-02-08T22:52:29Z	1551721092	dinf-app	54.197.173.230	Syslog	Notice	heroku/web.1	Starting process with command `java $JAVA_OPTS -jar target/rest-service-pdfbox.jar  $JAR_OPTS` 
898391095271116800	2018-02-08T22:52:30	2018-02-08T22:52:30Z	1551721092	dinf-app	54.92.182.50	Local7	Info	app/web.1	[heroku-exec] Starting 
898391095568912438	2018-02-08T22:52:30	2018-02-08T22:52:31Z	1551721092	dinf-app	54.92.182.50	Local7	Info	app/web.1	Setting JAVA_TOOL_OPTIONS defaults based on dyno size. Custom settings will override them. 
898391095573106700	2018-02-08T22:52:30	2018-02-08T22:52:31Z	1551721092	dinf-app	54.92.182.50	Local7	Info	app/web.1	Picked up JAVA_TOOL_OPTIONS: -Xmx686m -Dfile.encoding=UTF-8 -javaagent:/app/.heroku/bin/heroku-metrics-agent.jar  -Dcom.sun.management.jmxremote -Dcom.sun.management.jmxremote.port=1098 -Dcom.sun.management.jmxremote.rmi.port=1099 -Dcom.sun.management.jmxremote.ssl=false -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.local.only=true -Djava.rmi.server.hostname=172.18.39.94 -Djava.rmi.server.port=1099 
898391101990375435	2018-02-08T22:52:31	2018-02-08T22:52:32Z	1551721092	dinf-app	54.158.32.126	Local7	Info	app/web.1	  .   ____          _            __ _ _ 
898391101990375436	2018-02-08T22:52:31	2018-02-08T22:52:32Z	1551721092	dinf-app	54.158.32.126	Local7	Info	app/web.1	 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \ 
898391101990375438	2018-02-08T22:52:31	2018-02-08T22:52:32Z	1551721092	dinf-app	54.158.32.126	Local7	Info	app/web.1	( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \ 
898391101990375439	2018-02-08T22:52:31	2018-02-08T22:52:32Z	1551721092	dinf-app	54.158.32.126	Local7	Info	app/web.1	 \\/  ___)| |_)| | | | | || (_| |  ) ) ) ) 
898391101990375441	2018-02-08T22:52:31	2018-02-08T22:52:32Z	1551721092	dinf-app	54.158.32.126	Local7	Info	app/web.1	  '  |____| .__|_| |_|_| |_\__, | / / / / 
898391101990375442	2018-02-08T22:52:31	2018-02-08T22:52:32Z	1551721092	dinf-app	54.158.32.126	Local7	Info	app/web.1	 =========|_|==============|___/=/_/_/_/ 
898391101990375444	2018-02-08T22:52:32	2018-02-08T22:52:32Z	1551721092	dinf-app	54.158.32.126	Local7	Info	app/web.1	 :: Spring Boot ::        (v1.5.8.RELEASE) 
898391102984441909	2018-02-08T22:52:32	2018-02-08T22:52:32Z	1551721092	dinf-app	54.227.57.161	Local7	Info	app/web.1	2018-02-08 22:52:32.304  INFO 4 --- [           main] ch.ffhs.dinf.service.Application         : Starting Application v0.1.0 on a2e2eefd-35f4-4b66-8cde-2ad87d4cc131 with PID 4 (/app/target/rest-service-pdfbox.jar started by u38280 in /app) 
898391103282237445	2018-02-08T22:52:32	2018-02-08T22:52:32Z	1551721092	dinf-app	54.227.57.161	Local7	Info	app/web.1	2018-02-08 22:52:32.316  INFO 4 --- [           main] ch.ffhs.dinf.service.Application         : No active profile set, falling back to default profiles: default 
898391103282237448	2018-02-08T22:52:32	2018-02-08T22:52:32Z	1551721092	dinf-app	54.227.57.161	Local7	Info	app/web.1	2018-02-08 22:52:32.456  INFO 4 --- [           main] ationConfigEmbeddedWebApplicationContext : Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@2d6a9952: startup date [Thu Feb 08 22:52:32 UTC 2018]; root of context hierarchy 
898391108890009631	2018-02-08T22:52:33	2018-02-08T22:52:34Z	1551721092	dinf-app	54.90.203.118	Local7	Info	app/web.1	2018-02-08 22:52:33.719  INFO 4 --- [           main] f.a.AutowiredAnnotationBeanPostProcessor : JSR-330 'javax.inject.Inject' annotation found and supported for autowiring 
898391111809241098	2018-02-08T22:52:34	2018-02-08T22:52:34Z	1551721092	dinf-app	54.161.146.62	Local7	Info	app/web.1	2018-02-08 22:52:34.438  INFO 4 --- [           main] s.b.c.e.t.TomcatEmbeddedServletContainer : Tomcat initialized with port(s): 3657 (http) 
898391112098648109	2018-02-08T22:52:34	2018-02-08T22:52:34Z	1551721092	dinf-app	54.161.146.62	Local7	Info	app/web.1	2018-02-08 22:52:34.456  INFO 4 --- [           main] o.apache.catalina.core.StandardService   : Starting service [Tomcat] 
898391112098648110	2018-02-08T22:52:34	2018-02-08T22:52:34Z	1551721092	dinf-app	54.161.146.62	Local7	Info	app/web.1	2018-02-08 22:52:34.457  INFO 4 --- [           main] org.apache.catalina.core.StandardEngine  : Starting Servlet Engine: Apache Tomcat/8.5.23 
898391112098648112	2018-02-08T22:52:34	2018-02-08T22:52:34Z	1551721092	dinf-app	54.161.146.62	Local7	Info	app/web.1	2018-02-08 22:52:34.641  INFO 4 --- [ost-startStop-1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext 
898391112098648114	2018-02-08T22:52:34	2018-02-08T22:52:34Z	1551721092	dinf-app	54.161.146.62	Local7	Info	app/web.1	2018-02-08 22:52:34.641  INFO 4 --- [ost-startStop-1] o.s.web.context.ContextLoader            : Root WebApplicationContext: initialization completed in 2188 ms 
898391113872838691	2018-02-08T22:52:34	2018-02-08T22:52:35Z	1551721092	dinf-app	54.242.186.161	Local7	Info	app/web.1	2018-02-08 22:52:34.915  INFO 4 --- [ost-startStop-1] o.s.b.w.servlet.ServletRegistrationBean  : Mapping servlet: 'dispatcherServlet' to [/] 
898391114166439961	2018-02-08T22:52:34	2018-02-08T22:52:35Z	1551721092	dinf-app	54.242.186.161	Local7	Info	app/web.1	2018-02-08 22:52:34.930  INFO 4 --- [ost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'characterEncodingFilter' to: [/*] 
898391114166439963	2018-02-08T22:52:34	2018-02-08T22:52:35Z	1551721092	dinf-app	54.242.186.161	Local7	Info	app/web.1	2018-02-08 22:52:34.931  INFO 4 --- [ost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'hiddenHttpMethodFilter' to: [/*] 
898391114166439965	2018-02-08T22:52:34	2018-02-08T22:52:35Z	1551721092	dinf-app	54.242.186.161	Local7	Info	app/web.1	2018-02-08 22:52:34.931  INFO 4 --- [ost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'httpPutFormContentFilter' to: [/*] 
898391114166439968	2018-02-08T22:52:34	2018-02-08T22:52:35Z	1551721092	dinf-app	54.242.186.161	Local7	Info	app/web.1	2018-02-08 22:52:34.931  INFO 4 --- [ost-startStop-1] o.s.b.w.servlet.FilterRegistrationBean   : Mapping filter: 'requestContextFilter' to: [/*] 
898391115080798217	2018-02-08T22:52:35	2018-02-08T22:52:35Z	1551721092	dinf-app	54.159.73.136	Local7	Info	app/web.1	2018-02-08 22:52:35.211  INFO 4 --- [           main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/]}" onto java.lang.String ch.ffhs.dinf.service.Application.home() 
898391115210821634	2018-02-08T22:52:35	2018-02-08T22:52:35Z	1551721092	dinf-app	54.159.73.136	Local7	Info	app/web.1	2018-02-08 22:52:35.214  INFO 4 --- [           main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/scenario3],methods=[POST]}" onto public ch.ffhs.dinf.osre.engine.api.PdfResponse ch.ffhs.dinf.service.PdfServiceController.scenario3(ch.ffhs.dinf.osre.engine.api.PdfRequestScenario3) 
898391115210821635	2018-02-08T22:52:35	2018-02-08T22:52:35Z	1551721092	dinf-app	54.159.73.136	Local7	Info	app/web.1	2018-02-08 22:52:35.215  INFO 4 --- [           main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/scenario1],methods=[POST]}" onto public ch.ffhs.dinf.osre.engine.api.PdfResponse ch.ffhs.dinf.service.PdfServiceController.scenario1(ch.ffhs.dinf.osre.engine.api.PdfRequestScenario1) 
898391115210821636	2018-02-08T22:52:35	2018-02-08T22:52:35Z	1551721092	dinf-app	54.159.73.136	Local7	Info	app/web.1	2018-02-08 22:52:35.215  INFO 4 --- [           main] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/scenario2],methods=[POST]}" onto public ch.ffhs.dinf.osre.engine.api.PdfResponse ch.ffhs.dinf.service.PdfServiceController.scenario2(ch.ffhs.dinf.osre.engine.api.PdfRequestScenario2) 
